"file_name","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"16_10_Chevrolet$$Aveo$$2009$$Silver$$16_2$$49$$image_2.jpg",-1.7230198,0.19904676,-0.51531684,0.2716766,-1.2501818,1.2058139,0.7106431,1.2674593,1.0873299,-0.3652264,0.568266,0.25138018,0.13308857,0.6898654,0.6393251,-0.11623809,0.54984313,0.6029303,-0.5681684,-0.19687492
"29_34_Ford$$Transit Connect$$2015$$Silver$$29_36$$9$$image_0.jpg",0.03361075,0.0040523186,-1.8750178,1.7333843,-2.2432647,-0.19120923,-1.2130351,1.697306,-0.671386,0.59317696,-0.81425804,0.7644683,0.93911594,-0.36828214,-1.0560274,1.1798121,1.7339338,-1.4669095,1.1059829,-0.7148273
"Abarth$$595$$2014$$Grey$$2_4$$206$$image_11.jpg",0.5084308,1.2883747,0.5052109,1.7723649,-0.90873355,0.9093066,0.22161856,-1.3237245,-0.39228722,-0.34734535,-0.47410712,-0.05501193,1.62008,0.54136825,0.44354218,-0.0936003,-0.26169014,-0.60073614,-0.2194607,-0.9915419
"Abarth$$595$$2015$$White$$2_4$$202$$image_1.jpg",1.1146158,1.1256739,-0.34153277,0.56978923,-2.2120578,1.3349757,-0.26148406,-0.09956455,-1.1822557,1.2847545,-1.2407359,-0.75523055,1.2414852,-1.7800049,-0.7341473,0.29254448,0.2927159,2.234712,-0.4595974,-0.72295576
"Abarth$$595$$2015$$White$$2_4$$31$$image_6.jpg",0.45728183,-0.9613922,-0.02699251,1.8507236,-1.5103632,1.1298747,0.12361133,1.7359612,0.283711,0.8890067,0.057854835,0.5915711,0.75534403,-1.4959564,0.37598968,-0.2354908,1.424434,1.5308828,0.94414216,-0.6037425
"Abarth$$595$$2016$$White$$2_4$$234$$image_0.jpg",0.2596022,1.1669426,-0.52489877,0.5848537,-2.3594966,0.5600399,-0.13192904,0.44289702,-1.3575306,1.1521373,-1.3342025,-0.10929552,-0.33249336,-0.9778464,-0.3996118,0.006475238,-1.1185879,1.2614268,-1.086,-1.2202203
"Abarth$$595$$2017$$White$$2_4$$13$$image_3.jpg",2.0808442,-2.0873237,-0.47542477,1.6684883,-2.3780208,0.31298253,-1.4590311,1.9225891,-1.3545002,0.013883539,-1.2952256,-0.16841674,0.5062256,-1.4172511,-1.2569194,-0.20535275,-0.540598,0.8677118,-0.008566957,0.16477591
"Abarth$$595$$2019$$Grey$$2_4$$318$$image_16.jpg",1.6696357,-0.17221367,-1.2431778,0.3772391,-2.5840569,0.7380471,0.43257773,1.1192901,-1.9003375,2.3554657,-1.3910594,-1.2399653,-0.05584215,0.12039515,-1.4382454,-1.3614248,0.2277663,0.69753075,0.23443438,-0.32583165
"Abarth$$595$$2019$$White$$2_4$$328$$image_28.jpg",0.76387566,0.04221732,-0.50680494,1.2059712,-2.1413426,0.39447674,-0.32470626,0.54325175,-1.9402064,-0.4389817,-0.78933537,-0.6199944,0.98490155,0.371106,-1.4652737,0.9179939,-1.6811721,0.672868,-1.3132138,-1.4305078
"Abarth$$595$$2019$$White$$2_4$$328$$image_48.jpg",0.76387566,0.04221732,-0.50680494,1.2059712,-2.1413426,0.39447674,-0.32470626,0.54325175,-1.9402064,-0.4389817,-0.78933537,-0.6199944,0.98490155,0.371106,-1.4652737,0.9179939,-1.6811721,0.672868,-1.3132138,-1.4305078
